model,valid_time,height_agl_m,mean_turbulence,p90_turbulence,high_risk_fraction,mean_uncertainty
model_d,2025-07-31 04:30:00,1700.0,0.5123313069343567,0.6136367917060852,0.023121793520275494,0.32083961367607117
model_d,2025-07-31 04:30:00,1750.0,0.5078154802322388,0.6084907650947571,0.020521470236840256,0.31933358311653137
model_d,2025-07-31 04:30:00,1800.0,0.5061576962471008,0.6074601411819458,0.02024035420619861,0.3194652199745178
model_d,2025-07-31 04:30:00,1850.0,0.5034854412078857,0.6061791181564331,0.02024035420619861,0.31928741931915283
model_d,2025-07-31 04:30:00,1900.0,0.49738091230392456,0.5997574925422668,0.01412608053974278,0.31844258308410645
model_d,2025-07-31 04:30:00,1950.0,0.49500593543052673,0.6010094881057739,0.016726403823178016,0.31875547766685486
model_d,2025-07-31 04:30:00,2000.0,0.4948229491710663,0.602850615978241,0.022489282451331787,0.3193660080432892
model_d,2025-07-31 05:00:00,0.0,0.4207857549190521,0.5350814461708069,0.000843348091924942,0.2725731432437897
model_d,2025-07-31 05:00:00,50.0,0.45225727558135986,0.5941827893257141,0.0037247874060018274,0.292507529258728
model_d,2025-07-31 05:00:00,100.0,0.5029824376106262,0.6546252965927124,0.1269941668423642,0.2836865186691284
model_d,2025-07-31 05:00:00,150.0,0.5349867939949036,0.6650949120521545,0.16466371494834492,0.27568793296813965
model_d,2025-07-31 05:00:00,200.0,0.5662557482719421,0.6812942028045654,0.23128821421041534,0.27840307354927063
model_d,2025-07-31 05:00:00,250.0,0.5767509937286377,0.6852461099624634,0.2655140909410359,0.27917343378067017
model_d,2025-07-31 05:00:00,300.0,0.584663987159729,0.6883058547973633,0.2986155035490899,0.2802773714065552
model_d,2025-07-31 05:00:00,350.0,0.5822166800498962,0.6878144145011902,0.2843488649940263,0.28009364008903503
model_d,2025-07-31 05:00:00,400.0,0.5770227909088135,0.6830790042877197,0.2551830768149554,0.2803850769996643
model_d,2025-07-31 05:00:00,450.0,0.5702692866325378,0.6787689328193665,0.22419003443671376,0.2815355360507965
model_d,2025-07-31 05:00:00,500.0,0.5686889290809631,0.6729066371917725,0.20507414435308174,0.2837580442428589
model_d,2025-07-31 05:00:00,550.0,0.5537380576133728,0.6568957567214966,0.12931337409515778,0.28724178671836853
model_d,2025-07-31 05:00:00,600.0,0.5437849164009094,0.6461482048034668,0.08398341415419214,0.2896435856819153
model_d,2025-07-31 05:00:00,650.0,0.5495670437812805,0.6427849531173706,0.07379295804343243,0.2940673530101776
model_d,2025-07-31 05:00:00,700.0,0.5449668765068054,0.6367405652999878,0.05320120879893176,0.29803988337516785
model_d,2025-07-31 05:00:00,750.0,0.5442105531692505,0.6360995173454285,0.04814112024738211,0.29993999004364014
model_d,2025-07-31 05:00:00,800.0,0.5451592206954956,0.6314287185668945,0.036053130929791274,0.30257314443588257
model_d,2025-07-31 05:00:00,850.0,0.5463935732841492,0.6290120482444763,0.0302902523016375,0.3070484399795532
model_d,2025-07-31 05:00:00,900.0,0.5454685688018799,0.6307356953620911,0.03289057558507274,0.30872642993927
model_d,2025-07-31 05:00:00,950.0,0.5458893775939941,0.6310644745826721,0.036193688945112094,0.3092195391654968
model_d,2025-07-31 05:00:00,1000.0,0.5479937791824341,0.6295692920684814,0.03781010612130157,0.3124854564666748
model_d,2025-07-31 05:00:00,1050.0,0.5483697652816772,0.632522702217102,0.047016656124815516,0.314859002828598
model_d,2025-07-31 05:00:00,1100.0,0.5494472980499268,0.6330443620681763,0.05221730269168599,0.3155021071434021
model_d,2025-07-31 05:00:00,1150.0,0.5485953688621521,0.6330341100692749,0.05242813971466723,0.31555864214897156
model_d,2025-07-31 05:00:00,1200.0,0.5480261445045471,0.6329658627510071,0.05277953475296929,0.3182823061943054
model_d,2025-07-31 05:00:00,1250.0,0.5496554970741272,0.6339923739433289,0.054958183990442055,0.3200056254863739
model_d,2025-07-31 05:00:00,1300.0,0.5469021201133728,0.6339423060417175,0.053060650783610934,0.31990689039230347
model_d,2025-07-31 05:00:00,1350.0,0.5468810200691223,0.6337247490882874,0.052076744676365166,0.3200737237930298
model_d,2025-07-31 05:00:00,1400.0,0.5430529117584229,0.6309587955474854,0.04441633284138028,0.32027849555015564
model_d,2025-07-31 05:00:00,1450.0,0.5400148630142212,0.6292400360107422,0.041464614519642985,0.32098448276519775
model_d,2025-07-31 05:00:00,1500.0,0.5333228707313538,0.6210519075393677,0.028744114133108442,0.3197537064552307
model_d,2025-07-31 05:00:00,1550.0,0.5307714939117432,0.6203587651252747,0.02979829924801462,0.31965842843055725
model_d,2025-07-31 05:00:00,1600.0,0.5242813229560852,0.6113618612289429,0.01883477405299037,0.31876298785209656
model_d,2025-07-31 05:00:00,1650.0,0.5187926292419434,0.6065049171447754,0.0196078431372549,0.31817254424095154
model_d,2025-07-31 05:00:00,1700.0,0.5122607946395874,0.6030275821685791,0.018483379014688314,0.31823980808258057
model_d,2025-07-31 05:00:00,1750.0,0.5059706568717957,0.5996512174606323,0.017429193899782137,0.3168405592441559
model_d,2025-07-31 05:00:00,1800.0,0.5037527084350586,0.5981842279434204,0.0172183568768009,0.31676602363586426
model_d,2025-07-31 05:00:00,1850.0,0.5005542635917664,0.5970425605773926,0.016164171761894722,0.3163972795009613
model_d,2025-07-31 05:00:00,1900.0,0.49384546279907227,0.5906144380569458,0.012509663363553306,0.31535133719444275
model_d,2025-07-31 05:00:00,1950.0,0.49183493852615356,0.5917919874191284,0.013704406493780307,0.31557944416999817
model_d,2025-07-31 05:00:00,2000.0,0.49358776211738586,0.5952940583229065,0.0172183568768009,0.31641578674316406
model_d,2025-07-31 05:30:00,0.0,0.39815253019332886,0.5497991442680359,0.006817063743059948,0.286359578371048
model_d,2025-07-31 05:30:00,50.0,0.42991122603416443,0.5963056087493896,0.01953756412959449,0.30562925338745117
model_d,2025-07-31 05:30:00,100.0,0.48468872904777527,0.6570424437522888,0.14301778058893808,0.2966466546058655
model_d,2025-07-31 05:30:00,150.0,0.5246211886405945,0.6666852235794067,0.17379998594419846,0.28888264298439026
model_d,2025-07-31 05:30:00,200.0,0.5526782274246216,0.6755611300468445,0.21990301496942863,0.29140934348106384
model_d,2025-07-31 05:30:00,250.0,0.5664849281311035,0.675274670124054,0.23086654016445288,0.29183682799339294
model_d,2025-07-31 05:30:00,300.0,0.5732797980308533,0.6756380200386047,0.2316396092487174,0.29347625374794006
model_d,2025-07-31 05:30:00,350.0,0.5695162415504456,0.6726005673408508,0.2143509733642561,0.29376742243766785
model_d,2025-07-31 05:30:00,400.0,0.5629878640174866,0.6696140170097351,0.19305643404315131,0.2949782609939575
model_d,2025-07-31 05:30:00,450.0,0.5577846765518188,0.6683974266052246,0.18680160236137466,0.2972438931465149
model_d,2025-07-31 05:30:00,500.0,0.559425950050354,0.666427731513977,0.173378311898236,0.30013665556907654
model_d,2025-07-31 05:30:00,550.0,0.549569845199585,0.654078483581543,0.11610092065500036,0.3036437928676605
model_d,2025-07-31 05:30:00,600.0,0.544395387172699,0.6461224555969238,0.08384285613887132,0.3042445182800293
model_d,2025-07-31 05:30:00,650.0,0.5531584024429321,0.6438766717910767,0.0766041183498489,0.3074232339859009
model_d,2025-07-31 05:30:00,700.0,0.5500363707542419,0.6404595375061035,0.06430529200927683,0.30875325202941895
model_d,2025-07-31 05:30:00,750.0,0.5483621954917908,0.6370266079902649,0.05573125307470658,0.30996185541152954
model_d,2025-07-31 05:30:00,800.0,0.5489855408668518,0.6324166655540466,0.04350270574179493,0.312559574842453
model_d,2025-07-31 05:30:00,850.0,0.5513650178909302,0.6296191215515137,0.03717759505235786,0.3177124559879303
model_d,2025-07-31 05:30:00,900.0,0.5503161549568176,0.6296786665916443,0.03759926909832033,0.3202919661998749
model_d,2025-07-31 05:30:00,950.0,0.5509234666824341,0.6303847432136536,0.042448520626888746,0.3210872411727905
model_d,2025-07-31 05:30:00,1000.0,0.5541587471961975,0.6287685036659241,0.04019959238175557,0.32587870955467224
model_d,2025-07-31 05:30:00,1050.0,0.5541149973869324,0.6306517720222473,0.04603275001756975,0.33034881949424744
model_d,2025-07-31 05:30:00,1100.0,0.5554125905036926,0.6324325203895569,0.04821139925504252,0.33151304721832275
model_d,2025-07-31 05:30:00,1150.0,0.5552259683609009,0.6325486302375793,0.05060088551549652,0.33194395899772644
model_d,2025-07-31 05:30:00,1200.0,0.5562829971313477,0.6333807706832886,0.05214702368402558,0.3354299068450928
model_d,2025-07-31 05:30:00,1250.0,0.558971107006073,0.6354825496673584,0.056996275212594,0.3377436101436615
model_d,2025-07-31 05:30:00,1300.0,0.5570862293243408,0.6352468729019165,0.0564340431513107,0.3378952145576477
model_d,2025-07-31 05:30:00,1350.0,0.5575340390205383,0.6356162428855896,0.055309579028744116,0.3383403420448303
model_d,2025-07-31 05:30:00,1400.0,0.55369633436203,0.6328122615814209,0.0480708412397217,0.33905255794525146
model_d,2025-07-31 05:30:00,1450.0,0.5505249500274658,0.6323678493499756,0.04673554009417387,0.34081825613975525
model_d,2025-07-31 05:30:00,1500.0,0.5431947708129883,0.6249053478240967,0.026706022910956497,0.3400432765483856
model_d,2025-07-31 05:30:00,1550.0,0.5407903790473938,0.623334527015686,0.02684658092627732,0.3400678336620331
model_d,2025-07-31 05:30:00,1600.0,0.533532440662384,0.6128971576690674,0.016585845807857193,0.3391917943954468
model_d,2025-07-31 05:30:00,1650.0,0.5279688239097595,0.6079320311546326,0.016515566800196783,0.33879244327545166
model_d,2025-07-31 05:30:00,1700.0,0.5206313729286194,0.6042707562446594,0.011596036263967952,0.33901557326316833
model_d,2025-07-31 05:30:00,1750.0,0.5149308443069458,0.6028940081596375,0.009417387026495186,0.33762937784194946
model_d,2025-07-31 05:30:00,1800.0,0.5138558149337769,0.6016175150871277,0.010822967179703423,0.33773306012153625
model_d,2025-07-31 05:30:00,1850.0,0.5119539499282837,0.6010376214981079,0.012017710309930424,0.33759281039237976
model_d,2025-07-31 05:30:00,1900.0,0.5051641464233398,0.5948886871337891,0.008503759926909831,0.3365779519081116
model_d,2025-07-31 05:30:00,1950.0,0.5030320286750793,0.5955612659454346,0.012369105348232483,0.33675840497016907
model_d,2025-07-31 05:30:00,2000.0,0.5032601356506348,0.5972828269004822,0.016234450769555132,0.33734095096588135
model_d,2025-07-31 06:00:00,0.0,0.4070394039154053,0.5356003642082214,0.007168458781362007,0.34864330291748047
model_d,2025-07-31 06:00:00,50.0,0.4291043281555176,0.5991641283035278,0.022489282451331787,0.3662673830986023
model_d,2025-07-31 06:00:00,100.0,0.4765230417251587,0.6462559103965759,0.08046946377117155,0.3583870828151703
model_d,2025-07-31 06:00:00,150.0,0.5078373551368713,0.6355451941490173,0.05959659849602924,0.3518620729446411
model_d,2025-07-31 06:00:00,200.0,0.5286303162574768,0.6454526782035828,0.08250755499332349,0.35711851716041565
model_d,2025-07-31 06:00:00,250.0,0.5391117334365845,0.6443157196044922,0.08285895003162555,0.3589158058166504
model_d,2025-07-31 06:00:00,300.0,0.5517328381538391,0.6453436613082886,0.08250755499332349,0.3616546094417572
model_d,2025-07-31 06:00:00,350.0,0.5494747161865234,0.6412981152534485,0.07196570384426172,0.3619326949119568
model_d,2025-07-31 06:00:00,400.0,0.5465553402900696,0.6397747993469238,0.06676505727739124,0.3629303574562073
model_d,2025-07-31 06:00:00,450.0,0.5431150794029236,0.6384966373443604,0.06163468971818118,0.3645963668823242
model_d,2025-07-31 06:00:00,500.0,0.5460268259048462,0.6385407447814941,0.06043994658795418,0.367145836353302
model_d,2025-07-31 06:00:00,550.0,0.5357975959777832,0.6285819411277771,0.033663644669337266,0.36970844864845276
model_d,2025-07-31 06:00:00,600.0,0.5285326242446899,0.6209529638290405,0.020380912221519432,0.3703872859477997
model_d,2025-07-31 06:00:00,650.0,0.5395826697349548,0.6208853721618652,0.01679668283083843,0.37379905581474304
model_d,2025-07-31 06:00:00,700.0,0.5372802019119263,0.6158926486968994,0.008152364888607773,0.37565213441848755
model_d,2025-07-31 06:00:00,750.0,0.5378162860870361,0.6146745085716248,0.005973715651135006,0.377341091632843
model_d,2025-07-31 06:00:00,800.0,0.5394448041915894,0.6100159883499146,0.005270925574530887,0.37965232133865356
model_d,2025-07-31 06:00:00,850.0,0.5456205010414124,0.6125352382659912,0.0037247874060018274,0.3848857879638672
model_d,2025-07-31 06:00:00,900.0,0.5453926920890808,0.61342453956604,0.004919530536228829,0.38714510202407837
model_d,2025-07-31 06:00:00,950.0,0.5473136901855469,0.6150058507919312,0.0059034366434745945,0.3880805969238281
model_d,2025-07-31 06:00:00,1000.0,0.5514848232269287,0.6153048872947693,0.0049898095438892405,0.3921731412410736
model_d,2025-07-31 06:00:00,1050.0,0.5509999394416809,0.617251455783844,0.007238737789022419,0.3952001631259918
model_d,2025-07-31 06:00:00,1100.0,0.5525214672088623,0.6181351542472839,0.008714596949891068,0.3961044251918793
model_d,2025-07-31 06:00:00,1150.0,0.5523542761802673,0.6176517009735107,0.00990934008011807,0.3964943289756775
model_d,2025-07-31 06:00:00,1200.0,0.552736222743988,0.6179660558700562,0.009698503057136832,0.39928746223449707
model_d,2025-07-31 06:00:00,1250.0,0.5553116798400879,0.6193300485610962,0.011174362218005482,0.4009447693824768
model_d,2025-07-31 06:00:00,1300.0,0.5537503957748413,0.6201165318489075,0.01222854733291166,0.40111303329467773
model_d,2025-07-31 06:00:00,1350.0,0.5544726252555847,0.6199571490287781,0.012579942371213718,0.4015629291534424
model_d,2025-07-31 06:00:00,1400.0,0.5505691170692444,0.6170587539672852,0.00878487595755148,0.4020449221134186
model_d,2025-07-31 06:00:00,1450.0,0.5471275448799133,0.6152690052986145,0.008503759926909831,0.40291833877563477
model_d,2025-07-31 06:00:00,1500.0,0.5399864315986633,0.607509434223175,0.004146461451964298,0.40163612365722656
model_d,2025-07-31 06:00:00,1550.0,0.5377806425094604,0.6066271066665649,0.004497856490266358,0.4016861915588379
model_d,2025-07-31 06:00:00,1600.0,0.5309159755706787,0.5975335240364075,0.002248928245133179,0.4008442163467407
model_d,2025-07-31 06:00:00,1650.0,0.5253531336784363,0.5928158164024353,0.0019678122144915315,0.4003508985042572
model_d,2025-07-31 06:00:00,1700.0,0.5185893177986145,0.5881063938140869,0.001265022137887413,0.400186151266098
model_d,2025-07-31 06:00:00,1750.0,0.513158917427063,0.5852263569831848,0.0010541851149061775,0.39859771728515625
model_d,2025-07-31 06:00:00,1800.0,0.5122741460800171,0.5849382877349854,0.0009136270995853538,0.39881545305252075
model_d,2025-07-31 06:00:00,1850.0,0.5103437900543213,0.5843625068664551,0.0010541851149061775,0.39872080087661743
model_d,2025-07-31 06:00:00,1900.0,0.5039014220237732,0.5770144462585449,0.000421674045962471,0.3977659344673157
model_d,2025-07-31 06:00:00,1950.0,0.5019435286521912,0.5780655145645142,0.0005622320612832947,0.3980712592601776
model_d,2025-07-31 06:00:00,2000.0,0.5031827092170715,0.5804268717765808,0.0010541851149061775,0.3989482522010803
model_d,2025-07-31 06:30:00,0.0,0.41592633724212646,0.6030771136283875,0.03942652329749104,0.31092706322669983
model_d,2025-07-31 06:30:00,50.0,0.4282974600791931,0.6314823031425476,0.06620282521610794,0.3269054889678955
model_d,2025-07-31 06:30:00,100.0,0.4683573842048645,0.6535148620605469,0.11905263897673765,0.32012754678726196
model_d,2025-07-31 06:30:00,150.0,0.4910535514354706,0.6423520445823669,0.08166420690139856,0.31484150886535645
model_d,2025-07-31 06:30:00,200.0,0.504582405090332,0.6503788232803345,0.10085037599269098,0.32282763719558716
model_d,2025-07-31 06:30:00,250.0,0.5117385387420654,0.649848222732544,0.09951507484714316,0.3259948194026947
model_d,2025-07-31 06:30:00,300.0,0.5301858186721802,0.649743378162384,0.09958535385480358,0.3298329710960388
model_d,2025-07-31 06:30:00,350.0,0.5294332504272461,0.6448225975036621,0.08742708552955232,0.3300979733467102
model_d,2025-07-31 06:30:00,400.0,0.5301228761672974,0.640455424785614,0.07372267903577201,0.3308824896812439
model_d,2025-07-31 06:30:00,450.0,0.5284455418586731,0.6409497857093811,0.07583104926558437,0.33194881677627563
model_d,2025-07-31 06:30:00,500.0,0.5326276421546936,0.642145574092865,0.07737718743411343,0.33415496349334717
model_d,2025-07-31 06:30:00,550.0,0.5220252871513367,0.6330609917640686,0.053271487806592174,0.33577314019203186
model_d,2025-07-31 06:30:00,600.0,0.5126698017120361,0.6266137957572937,0.03275001756975191,0.33653005957603455
model_d,2025-07-31 06:30:00,650.0,0.5260069370269775,0.6221149563789368,0.027830487033523088,0.3401747941970825
model_d,2025-07-31 06:30:00,700.0,0.5245240926742554,0.6139089465141296,0.018272541991707077,0.34255096316337585
model_d,2025-07-31 06:30:00,750.0,0.5272703170776367,0.6139526963233948,0.014758591608686485,0.3447202444076538
model_d,2025-07-31 06:30:00,800.0,0.5299039483070374,0.6107350587844849,0.013071895424836602,0.34674498438835144
model_d,2025-07-31 06:30:00,850.0,0.5398759841918945,0.6157763600349426,0.013774685501440719,0.35205912590026855
model_d,2025-07-31 06:30:00,900.0,0.540469229221344,0.6177417635917664,0.017710309930423784,0.35399818420410156
model_d,2025-07-31 06:30:00,950.0,0.5437039732933044,0.6210488080978394,0.021997329397708903,0.3550738990306854
model_d,2025-07-31 06:30:00,1000.0,0.5488107800483704,0.6225054264068604,0.025932953826691967,0.35846754908561707
model_d,2025-07-31 06:30:00,1050.0,0.5478848218917847,0.6249178051948547,0.032328343523789445,0.3600515127182007
model_d,2025-07-31 06:30:00,1100.0,0.549630343914032,0.6262450218200684,0.0356314568838288,0.36069586873054504
model_d,2025-07-31 06:30:00,1150.0,0.5494825839996338,0.6261062622070312,0.03633424696043292,0.36104467511177063
model_d,2025-07-31 06:30:00,1200.0,0.5491894483566284,0.6277112364768982,0.03837233818258486,0.36314502358436584
model_d,2025-07-31 06:30:00,1250.0,0.5516522526741028,0.6293419599533081,0.039918476351113924,0.3641458749771118
model_d,2025-07-31 06:30:00,1300.0,0.550414502620697,0.630280077457428,0.04069154543537845,0.36433079838752747
model_d,2025-07-31 06:30:00,1350.0,0.5514112114906311,0.6306291818618774,0.04118349848900134,0.36478546261787415
model_d,2025-07-31 06:30:00,1400.0,0.547441840171814,0.6284762620925903,0.036193688945112094,0.36503729224205017
model_d,2025-07-31 06:30:00,1450.0,0.5437301993370056,0.626240611076355,0.03155527443952491,0.36501839756965637
model_d,2025-07-31 06:30:00,1500.0,0.5367780327796936,0.617657482624054,0.019397006114273665,0.3632289469242096
model_d,2025-07-31 06:30:00,1550.0,0.5347708463668823,0.6164929866790771,0.020380912221519432,0.3633045256137848
model_d,2025-07-31 06:30:00,1600.0,0.5282994508743286,0.6069506406784058,0.013493569470799072,0.36249658465385437
model_d,2025-07-31 06:30:00,1650.0,0.522737443447113,0.6013277769088745,0.013985522524421956,0.36190930008888245
model_d,2025-07-31 06:30:00,1700.0,0.516547441482544,0.5974335074424744,0.010612130156722186,0.3613567054271698
model_d,2025-07-31 06:30:00,1750.0,0.511387050151825,0.5959522724151611,0.009487666034155597,0.3595660328865051
model_d,2025-07-31 06:30:00,1800.0,0.5106924176216125,0.5961019396781921,0.009839061072457658,0.3598978519439697
model_d,2025-07-31 06:30:00,1850.0,0.5087336301803589,0.595374584197998,0.009487666034155597,0.3598487377166748
model_d,2025-07-31 06:30:00,1900.0,0.5026386976242065,0.5883349776268005,0.006535947712418301,0.3589538633823395
model_d,2025-07-31 06:30:00,1950.0,0.5008550882339478,0.5882846713066101,0.00801180687328695,0.35938405990600586
model_d,2025-07-31 06:30:00,2000.0,0.5031053423881531,0.5912067294120789,0.013282732447817837,0.3605555593967438
model_d,2025-07-31 07:00:00,0.0,0.4238030016422272,0.6098847985267639,0.06367278094033313,0.3239765167236328
model_d,2025-07-31 07:00:00,50.0,0.43412119150161743,0.623305082321167,0.06676505727739124,0.3424243628978729
model_d,2025-07-31 07:00:00,100.0,0.4748370945453644,0.6525079607963562,0.11082999508046947,0.3353762924671173
model_d,2025-07-31 07:00:00,150.0,0.5074961185455322,0.6454810500144958,0.08454564621547543,0.32625260949134827
model_d,2025-07-31 07:00:00,200.0,0.5370878577232361,0.6580869555473328,0.12305854241338113,0.3307459354400635
model_d,2025-07-31 07:00:00,250.0,0.5481250882148743,0.6598308682441711,0.13331927753180126,0.33228209614753723
model_d,2025-07-31 07:00:00,300.0,0.5552595257759094,0.6620385050773621,0.1412608053974278,0.3341767489910126
model_d,2025-07-31 07:00:00,350.0,0.5503104329109192,0.6573753356933594,0.1264319347810809,0.33438345789909363
model_d,2025-07-31 07:00:00,400.0,0.5454585552215576,0.6508541703224182,0.10197484011525758,0.3353084325790405
model_d,2025-07-31 07:00:00,450.0,0.5420231223106384,0.6462817192077637,0.09009768782064798,0.33641907572746277
model_d,2025-07-31 07:00:00,500.0,0.5455228090286255,0.6450175642967224,0.08468620423079626,0.33850279450416565
model_d,2025-07-31 07:00:00,550.0,0.5350097417831421,0.632652223110199,0.05053060650783611,0.3416145145893097
model_d,2025-07-31 07:00:00,600.0,0.5283430218696594,0.6291717290878296,0.04272963665753039,0.3424432575702667
model_d,2025-07-31 07:00:00,650.0,0.5368238687515259,0.6255074739456177,0.03021997329397709,0.346240371465683
model_d,2025-07-31 07:00:00,700.0,0.5343233346939087,0.6218218803405762,0.02185677138238808,0.3482705056667328
model_d,2025-07-31 07:00:00,750.0,0.533348560333252,0.6210839152336121,0.023965141612200435,0.3491631746292114
model_d,2025-07-31 07:00:00,800.0,0.5324247479438782,0.6156157851219177,0.0172183568768009,0.3512135446071625
model_d,2025-07-31 07:00:00,850.0,0.5325344800949097,0.6143335700035095,0.016304729777215546,0.35488978028297424
model_d,2025-07-31 07:00:00,900.0,0.5309842824935913,0.6147366762161255,0.01686696183849884,0.35647913813591003
model_d,2025-07-31 07:00:00,950.0,0.5307953357696533,0.615668773651123,0.01988895916789655,0.35712847113609314
model_d,2025-07-31 07:00:00,1000.0,0.5330013036727905,0.6147707104682922,0.018905053060650785,0.36060982942581177
model_d,2025-07-31 07:00:00,1050.0,0.5328129529953003,0.6170247197151184,0.020170075198538195,0.36327919363975525
model_d,2025-07-31 07:00:00,1100.0,0.5340368151664734,0.6177386045455933,0.022348724436010964,0.364269882440567
model_d,2025-07-31 07:00:00,1150.0,0.533075749874115,0.6172405481338501,0.023121793520275494,0.3645534813404083
model_d,2025-07-31 07:00:00,1200.0,0.5320413112640381,0.6187842488288879,0.023613746573898378,0.36736565828323364
model_d,2025-07-31 07:00:00,1250.0,0.5344359278678894,0.6217770576477051,0.030360531309297913,0.3695524036884308
model_d,2025-07-31 07:00:00,1300.0,0.5324121713638306,0.6220288276672363,0.031625553447185324,0.3698432147502899
model_d,2025-07-31 07:00:00,1350.0,0.532678484916687,0.622052013874054,0.031133600393562444,0.37029293179512024
model_d,2025-07-31 07:00:00,1400.0,0.5281281471252441,0.619679868221283,0.02523016375008785,0.37077775597572327
model_d,2025-07-31 07:00:00,1450.0,0.5247196555137634,0.6184459924697876,0.021224260313444373,0.37210017442703247
model_d,2025-07-31 07:00:00,1500.0,0.5192633271217346,0.6128939390182495,0.012369105348232483,0.37130361795425415
model_d,2025-07-31 07:00:00,1550.0,0.5171192288398743,0.6124033331871033,0.011806873286949189,0.371541291475296
model_d,2025-07-31 07:00:00,1600.0,0.5112853646278381,0.6035460233688354,0.006887342750720359,0.3710022568702698
model_d,2025-07-31 07:00:00,1650.0,0.5057743191719055,0.5971145629882812,0.0078009698503057135,0.37083181738853455
model_d,2025-07-31 07:00:00,1700.0,0.49689722061157227,0.592397928237915,0.007238737789022419,0.37111619114875793
model_d,2025-07-31 07:00:00,1750.0,0.49125784635543823,0.5900760293006897,0.00611427366645583,0.3699098527431488
model_d,2025-07-31 07:00:00,1800.0,0.4904062747955322,0.5900545716285706,0.006325110689437065,0.37028250098228455
model_d,2025-07-31 07:00:00,1850.0,0.4888559877872467,0.5893120765686035,0.007590132827324478,0.3703911602497101
model_d,2025-07-31 07:00:00,1900.0,0.4835754334926605,0.5807872414588928,0.0056925996204933585,0.3697584569454193
model_d,2025-07-31 07:00:00,1950.0,0.4813366234302521,0.5804985761642456,0.0063953896970974766,0.37020960450172424
model_d,2025-07-31 07:00:00,2000.0,0.48123815655708313,0.5798600316047668,0.008714596949891068,0.37112903594970703
model_d,2025-07-31 07:30:00,0.0,0.4696478545665741,0.5828171372413635,0.012579942371213718,0.3348069489002228
model_d,2025-07-31 07:30:00,50.0,0.4917946457862854,0.6188604235649109,0.035842293906810034,0.35467448830604553
model_d,2025-07-31 07:30:00,100.0,0.5237478613853455,0.6517873406410217,0.1087216248506571,0.34690871834754944
model_d,2025-07-31 07:30:00,150.0,0.509493887424469,0.6445702314376831,0.08335090308524844,0.33897665143013
model_d,2025-07-31 07:30:00,200.0,0.525096595287323,0.6534818410873413,0.1128680863026214,0.3466237783432007
model_d,2025-07-31 07:30:00,250.0,0.5403574109077454,0.6574572920799255,0.1253074706585143,0.3498898148536682
model_d,2025-07-31 07:30:00,300.0,0.5601346492767334,0.6610537767410278,0.14582894089535456,0.35134363174438477
model_d,2025-07-31 07:30:00,350.0,0.5664920210838318,0.6649352312088013,0.1656476210555907,0.3499325215816498
model_d,2025-07-31 07:30:00,400.0,0.5693688988685608,0.6662693023681641,0.17485417105910464,0.3496405780315399
model_d,2025-07-31 07:30:00,450.0,0.5740124583244324,0.6690186262130737,0.19495396724998243,0.3499611020088196
model_d,2025-07-31 07:30:00,500.0,0.5784623026847839,0.6682361960411072,0.19635954740319067,0.35102033615112305
model_d,2025-07-31 07:30:00,550.0,0.5707781910896301,0.6574575304985046,0.13880104012931338,0.3530248999595642
model_d,2025-07-31 07:30:00,600.0,0.5644376277923584,0.652036190032959,0.10879190385831752,0.3533225655555725
model_d,2025-07-31 07:30:00,650.0,0.5677641034126282,0.6487058401107788,0.09473610232623515,0.35596007108688354
model_d,2025-07-31 07:30:00,700.0,0.5607975721359253,0.6409651041030884,0.06430529200927683,0.3564281761646271
model_d,2025-07-31 07:30:00,750.0,0.5549631118774414,0.6383249163627625,0.05783962330451894,0.3564903438091278
model_d,2025-07-31 07:30:00,800.0,0.552710235118866,0.6334447264671326,0.04343242673413451,0.3583731949329376
model_d,2025-07-31 07:30:00,850.0,0.5495071411132812,0.6272010803222656,0.03310141260805397,0.3623785376548767
model_d,2025-07-31 07:30:00,900.0,0.5456534028053284,0.6254620552062988,0.029306346194391736,0.3639450669288635
model_d,2025-07-31 07:30:00,950.0,0.5438399910926819,0.6243513822555542,0.027549371002881438,0.3639911711215973
model_d,2025-07-31 07:30:00,1000.0,0.5474841594696045,0.6219403743743896,0.025159884742427436,0.3696606457233429
model_d,2025-07-31 07:30:00,1050.0,0.5507140159606934,0.6284233331680298,0.03766954810598074,0.37605634331703186
model_d,2025-07-31 07:30:00,1100.0,0.551861584186554,0.6300156712532043,0.03914540726684939,0.37733665108680725
model_d,2025-07-31 07:30:00,1150.0,0.5508273243904114,0.6302585005760193,0.04132405650432216,0.3774087727069855
model_d,2025-07-31 07:30:00,1200.0,0.5491188168525696,0.6292699575424194,0.03710731604469745,0.3803936541080475
model_d,2025-07-31 07:30:00,1250.0,0.5485515594482422,0.6291212439537048,0.041956567573265866,0.38322314620018005
model_d,2025-07-31 07:30:00,1300.0,0.5454699993133545,0.6292431950569153,0.04258907864220957,0.38333582878112793
model_d,2025-07-31 07:30:00,1350.0,0.5445036292076111,0.6280786395072937,0.04188628856560545,0.3833801746368408
model_d,2025-07-31 07:30:00,1400.0,0.5393465757369995,0.6249917149543762,0.03647480497575374,0.3834655284881592
model_d,2025-07-31 07:30:00,1450.0,0.5362737774848938,0.6247938275337219,0.03879401222854733,0.38512560725212097
model_d,2025-07-31 07:30:00,1500.0,0.5301785469055176,0.6188270449638367,0.025089605734767026,0.384499192237854
