地区,模型,月份,实际事件数,预测事件数
撒哈拉以南非洲,季节朴素,2015-09-01,149,179.0
撒哈拉以南非洲,季节朴素,2015-10-01,147,191.0
撒哈拉以南非洲,季节朴素,2015-11-01,174,165.0
撒哈拉以南非洲,季节朴素,2015-12-01,172,154.0
撒哈拉以南非洲,季节朴素,2016-01-01,145,173.0
撒哈拉以南非洲,季节朴素,2016-02-01,145,179.0
撒哈拉以南非洲,季节朴素,2016-03-01,205,160.0
撒哈拉以南非洲,季节朴素,2016-04-01,158,161.0
撒哈拉以南非洲,季节朴素,2016-05-01,190,174.0
撒哈拉以南非洲,季节朴素,2016-06-01,196,137.0
撒哈拉以南非洲,季节朴素,2016-07-01,203,203.0
撒哈拉以南非洲,季节朴素,2016-08-01,144,135.0
撒哈拉以南非洲,季节朴素,2016-09-01,143,149.0
撒哈拉以南非洲,季节朴素,2016-10-01,178,147.0
撒哈拉以南非洲,季节朴素,2016-11-01,220,174.0
撒哈拉以南非洲,季节朴素,2016-12-01,150,172.0
撒哈拉以南非洲,近12月均值,2012-01-01,144,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-02-01,105,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-03-01,102,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-04-01,96,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-05-01,97,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-06-01,94,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-07-01,90,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-08-01,87,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-09-01,79,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-10-01,125,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-11-01,69,41.166666666666664
撒哈拉以南非洲,近12月均值,2012-12-01,80,41.166666666666664
撒哈拉以南非洲,近12月均值,2013-01-01,83,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-02-01,86,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-03-01,97,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-04-01,76,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-05-01,84,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-06-01,59,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-07-01,78,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-08-01,83,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-09-01,72,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-10-01,91,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-11-01,78,97.33333333333333
撒哈拉以南非洲,近12月均值,2013-12-01,112,97.33333333333333
撒哈拉以南非洲,近12月均值,2014-01-01,144,83.25
撒哈拉以南非洲,近12月均值,2014-02-01,163,83.25
撒哈拉以南非洲,近12月均值,2014-03-01,244,83.25
撒哈拉以南非洲,近12月均值,2014-04-01,200,83.25
撒哈拉以南非洲,近12月均值,2014-05-01,213,83.25
撒哈拉以南非洲,近12月均值,2014-06-01,204,83.25
撒哈拉以南非洲,近12月均值,2014-07-01,318,83.25
撒哈拉以南非洲,近12月均值,2014-08-01,146,83.25
撒哈拉以南非洲,近12月均值,2014-09-01,179,83.25
撒哈拉以南非洲,近12月均值,2014-10-01,191,83.25
撒哈拉以南非洲,近12月均值,2014-11-01,165,83.25
撒哈拉以南非洲,近12月均值,2014-12-01,154,83.25
撒哈拉以南非洲,近12月均值,2015-01-01,173,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-02-01,179,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-03-01,160,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-04-01,161,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-05-01,174,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-06-01,137,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-07-01,203,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-08-01,135,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-09-01,149,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-10-01,147,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-11-01,174,193.41666666666666
撒哈拉以南非洲,近12月均值,2015-12-01,172,193.41666666666666
撒哈拉以南非洲,近12月均值,2016-01-01,145,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-02-01,145,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-03-01,205,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-04-01,158,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-05-01,190,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-06-01,196,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-07-01,203,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-08-01,144,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-09-01,143,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-10-01,178,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-11-01,220,163.66666666666666
撒哈拉以南非洲,近12月均值,2016-12-01,150,163.66666666666666
撒哈拉以南非洲,阻尼季节ETS,2012-01-01,144,46.34556697116935
撒哈拉以南非洲,阻尼季节ETS,2012-02-01,105,45.45287138857209
撒哈拉以南非洲,阻尼季节ETS,2012-03-01,102,41.55945851455531
撒哈拉以南非洲,阻尼季节ETS,2012-04-01,96,43.866959402507895
撒哈拉以南非洲,阻尼季节ETS,2012-05-01,97,50.77479009094383
撒哈拉以南非洲,阻尼季节ETS,2012-06-01,94,60.8825464656224
撒哈拉以南非洲,阻尼季节ETS,2012-07-01,90,49.390859785252566
撒哈拉以南非洲,阻尼季节ETS,2012-08-01,87,48.90006125775383
撒哈拉以南非洲,阻尼季节ETS,2012-09-01,79,40.80854580007288
撒哈拉以南非洲,阻尼季节ETS,2012-10-01,125,45.3182489721256
撒哈拉以南非洲,阻尼季节ETS,2012-11-01,69,68.027717435778
撒哈拉以南非洲,阻尼季节ETS,2012-12-01,80,49.93760538942843
撒哈拉以南非洲,阻尼季节ETS,2013-01-01,83,105.94957144438474
撒哈拉以南非洲,阻尼季节ETS,2013-02-01,86,93.24824896168018
撒哈拉以南非洲,阻尼季节ETS,2013-03-01,97,90.81043191608998
撒哈拉以南非洲,阻尼季节ETS,2013-04-01,76,93.74405835188888
撒哈拉以南非洲,阻尼季节ETS,2013-05-01,84,98.98164707062307
撒哈拉以南非洲,阻尼季节ETS,2013-06-01,59,105.81620696003954
撒哈拉以南非洲,阻尼季节ETS,2013-07-01,78,96.7819536380257
撒哈拉以南非洲,阻尼季节ETS,2013-08-01,83,91.39492304549736
撒哈拉以南非洲,阻尼季节ETS,2013-09-01,72,86.08068835518148
撒哈拉以南非洲,阻尼季节ETS,2013-10-01,91,100.40210704510447
撒哈拉以南非洲,阻尼季节ETS,2013-11-01,78,103.76478166422396
撒哈拉以南非洲,阻尼季节ETS,2013-12-01,112,94.57682174886607
撒哈拉以南非洲,阻尼季节ETS,2014-01-01,144,113.83485001524544
撒哈拉以南非洲,阻尼季节ETS,2014-02-01,163,103.9868202927442
撒哈拉以南非洲,阻尼季节ETS,2014-03-01,244,103.16251892765729
撒哈拉以南非洲,阻尼季节ETS,2014-04-01,200,98.70248887661938
撒哈拉以南非洲,阻尼季节ETS,2014-05-01,213,102.44736187028766
撒哈拉以南非洲,阻尼季节ETS,2014-06-01,204,102.60861094479742
撒哈拉以南非洲,阻尼季节ETS,2014-07-01,318,100.93193568724699
撒哈拉以南非洲,阻尼季节ETS,2014-08-01,146,97.49502363290141
撒哈拉以南非洲,阻尼季节ETS,2014-09-01,179,94.02279896113336
撒哈拉以南非洲,阻尼季节ETS,2014-10-01,191,108.81668518019076
撒哈拉以南非洲,阻尼季节ETS,2014-11-01,165,109.53013736303043
撒哈拉以南非洲,阻尼季节ETS,2014-12-01,154,105.93662529429047
撒哈拉以南非洲,阻尼季节ETS,2015-01-01,173,200.3478932588968
撒哈拉以南非洲,阻尼季节ETS,2015-02-01,179,197.03252107602907
撒哈拉以南非洲,阻尼季节ETS,2015-03-01,160,214.6744557135679
撒哈拉以南非洲,阻尼季节ETS,2015-04-01,161,199.07957835159766
撒哈拉以南非洲,阻尼季节ETS,2015-05-01,174,203.72908665686498
撒哈拉以南非洲,阻尼季节ETS,2015-06-01,137,202.3225890420447
撒哈拉以南非洲,阻尼季节ETS,2015-07-01,203,221.93197814095916
撒哈拉以南非洲,阻尼季节ETS,2015-08-01,135,185.98426725939441
撒哈拉以南非洲,阻尼季节ETS,2015-09-01,149,189.41917116769514
撒哈拉以南非洲,阻尼季节ETS,2015-10-01,147,206.0591342024886
撒哈拉以南非洲,阻尼季节ETS,2015-11-01,174,199.91088827210754
撒哈拉以南非洲,阻尼季节ETS,2015-12-01,172,193.95440254468116
撒哈拉以南非洲,阻尼季节ETS,2016-01-01,145,202.62969164619176
撒哈拉以南非洲,阻尼季节ETS,2016-02-01,145,195.58441831845124
撒哈拉以南非洲,阻尼季节ETS,2016-03-01,205,208.32472690941105
撒哈拉以南非洲,阻尼季节ETS,2016-04-01,158,192.294276867093
撒哈拉以南非洲,阻尼季节ETS,2016-05-01,190,197.33617529394138
撒哈拉以南非洲,阻尼季节ETS,2016-06-01,196,185.01299801908917
撒哈拉以南非洲,阻尼季节ETS,2016-07-01,203,220.9046511740627
撒哈拉以南非洲,阻尼季节ETS,2016-08-01,144,170.79389562550395
撒哈拉以南非洲,阻尼季节ETS,2016-09-01,143,174.90300050187787
撒哈拉以南非洲,阻尼季节ETS,2016-10-01,178,190.28032165476554
撒哈拉以南非洲,阻尼季节ETS,2016-11-01,220,187.354215194669
撒哈拉以南非洲,阻尼季节ETS,2016-12-01,150,179.2774119549446
撒哈拉以南非洲,低阶SARIMA,2012-01-01,144,47.514874129156
撒哈拉以南非洲,低阶SARIMA,2012-02-01,105,46.7148106848133
撒哈拉以南非洲,低阶SARIMA,2012-03-01,102,42.91504326614882
撒哈拉以南非洲,低阶SARIMA,2012-04-01,96,45.31499348376622
撒哈拉以南非洲,低阶SARIMA,2012-05-01,97,52.31492566742684
撒哈拉以南非洲,低阶SARIMA,2012-06-01,94,62.51436282916379
撒哈拉以南非洲,低阶SARIMA,2012-07-01,90,51.11513326076977
撒哈拉以南非洲,低阶SARIMA,2012-08-01,87,50.71468489986069
撒哈拉以南非洲,低阶SARIMA,2012-09-01,79,42.71520344978526
撒哈拉以南非洲,低阶SARIMA,2012-10-01,125,47.31532810659715
撒哈拉以南非洲,低阶SARIMA,2012-11-01,69,70.11399989113599
撒哈拉以南非洲,低阶SARIMA,2012-12-01,80,52.11479418539327
撒哈拉以南非洲,低阶SARIMA,2013-01-01,83,118.97532418925486
撒哈拉以南非洲,低阶SARIMA,2013-02-01,86,101.51294865474158
撒哈拉以南非洲,低阶SARIMA,2013-03-01,97,99.59711516506117
撒哈拉以南非洲,低阶SARIMA,2013-04-01,76,99.67597903573404
撒哈拉以南非洲,低阶SARIMA,2013-05-01,84,103.09208217968512
撒哈拉以南非洲,低阶SARIMA,2013-06-01,59,109.63599775248363
撒哈拉以南非洲,低阶SARIMA,2013-07-01,78,101.72097538510891
撒哈拉以南非洲,低阶SARIMA,2013-08-01,83,97.16873900897812
撒哈拉以南非洲,低阶SARIMA,2013-09-01,72,92.72528907078448
撒哈拉以南非洲,低阶SARIMA,2013-10-01,91,113.1307607581015
撒哈拉以南非洲,低阶SARIMA,2013-11-01,78,109.83493990528883
撒哈拉以南非洲,低阶SARIMA,2013-12-01,112,99.30067499722796
撒哈拉以南非洲,低阶SARIMA,2014-01-01,144,114.60778007928894
撒哈拉以南非洲,低阶SARIMA,2014-02-01,163,105.00970621619089
撒哈拉以南非洲,低阶SARIMA,2014-03-01,244,104.40917836801329
撒哈拉以南非洲,低阶SARIMA,2014-04-01,200,100.20969404275104
撒哈拉以南非洲,低阶SARIMA,2014-05-01,213,104.20910908001625
撒哈拉以南非洲,低阶SARIMA,2014-06-01,204,104.6090997505406
撒哈拉以南非洲,低阶SARIMA,2014-07-01,318,103.20917970755656
撒哈拉以南非洲,低阶SARIMA,2014-08-01,146,100.0093311892595
撒哈拉以南非洲,低阶SARIMA,2014-09-01,179,96.81016695279823
撒哈拉以南非洲,低阶SARIMA,2014-10-01,191,111.80860431381451
撒哈拉以南非洲,低阶SARIMA,2014-11-01,165,112.80890733879556
撒哈拉以南非洲,低阶SARIMA,2014-12-01,154,109.4098042751269
撒哈拉以南非洲,低阶SARIMA,2015-01-01,173,201.95161245314958
撒哈拉以南非洲,低阶SARIMA,2015-02-01,179,205.85416816394783
撒哈拉以南非洲,低阶SARIMA,2015-03-01,160,245.88491998440904
撒哈拉以南非洲,低阶SARIMA,2015-04-01,161,219.08081310757518
撒哈拉以南非洲,低阶SARIMA,2015-05-01,174,227.45305458560142
撒哈拉以南非洲,低阶SARIMA,2015-06-01,137,219.01788925785695
撒哈拉以南非洲,低阶SARIMA,2015-07-01,203,274.16474190893825
撒哈拉以南非洲,低阶SARIMA,2015-08-01,135,194.8144526109884
撒哈拉以南非洲,低阶SARIMA,2015-09-01,149,206.534979836306
撒哈拉以南非洲,低阶SARIMA,2015-10-01,147,224.10283050903365
撒哈拉以南非洲,低阶SARIMA,2015-11-01,174,206.37046252133553
撒哈拉以南非洲,低阶SARIMA,2015-12-01,172,206.18817543967324
撒哈拉以南非洲,低阶SARIMA,2016-01-01,145,201.52467621966164
撒哈拉以南非洲,低阶SARIMA,2016-02-01,145,199.61058858349935
撒哈拉以南非洲,低阶SARIMA,2016-03-01,205,214.28267044166546
撒哈拉以南非洲,低阶SARIMA,2016-04-01,158,199.54630757824935
撒哈拉以南非洲,低阶SARIMA,2016-05-01,190,207.48916810497616
撒哈拉以南非洲,低阶SARIMA,2016-06-01,196,192.8497844339005
撒哈拉以南非洲,低阶SARIMA,2016-07-01,203,238.84329915361684
撒哈拉以南非洲,低阶SARIMA,2016-08-01,144,180.64286072904383
撒哈拉以南非洲,低阶SARIMA,2016-09-01,143,188.56545511915908
撒哈拉以南非洲,低阶SARIMA,2016-10-01,178,202.87836073584398
撒哈拉以南非洲,低阶SARIMA,2016-11-01,220,202.19510427494663
撒哈拉以南非洲,低阶SARIMA,2016-12-01,150,197.60015842778498
大洋洲,季节朴素,2012-01-01,0,0.0
大洋洲,季节朴素,2012-02-01,0,0.0
大洋洲,季节朴素,2012-03-01,0,0.0
大洋洲,季节朴素,2012-04-01,0,0.0
大洋洲,季节朴素,2012-05-01,0,0.0
大洋洲,季节朴素,2012-06-01,0,0.0
大洋洲,季节朴素,2012-07-01,0,0.0
大洋洲,季节朴素,2012-08-01,0,0.0
大洋洲,季节朴素,2012-09-01,0,0.0
大洋洲,季节朴素,2012-10-01,0,0.0
大洋洲,季节朴素,2012-11-01,0,0.0
大洋洲,季节朴素,2012-12-01,0,0.0
大洋洲,季节朴素,2013-01-01,0,0.0
大洋洲,季节朴素,2013-02-01,0,0.0
大洋洲,季节朴素,2013-03-01,0,0.0
大洋洲,季节朴素,2013-04-01,0,0.0
大洋洲,季节朴素,2013-05-01,0,0.0
大洋洲,季节朴素,2013-06-01,0,0.0
大洋洲,季节朴素,2013-07-01,0,0.0
大洋洲,季节朴素,2013-08-01,0,0.0
大洋洲,季节朴素,2013-09-01,1,0.0
大洋洲,季节朴素,2013-10-01,0,0.0
大洋洲,季节朴素,2013-11-01,0,0.0
大洋洲,季节朴素,2013-12-01,0,0.0
大洋洲,季节朴素,2014-01-01,0,0.0
大洋洲,季节朴素,2014-02-01,2,0.0
大洋洲,季节朴素,2014-03-01,0,0.0
大洋洲,季节朴素,2014-04-01,0,0.0
大洋洲,季节朴素,2014-05-01,2,0.0
大洋洲,季节朴素,2014-06-01,0,0.0
大洋洲,季节朴素,2014-07-01,0,0.0
大洋洲,季节朴素,2014-08-01,1,0.0
大洋洲,季节朴素,2014-09-01,1,1.0
大洋洲,季节朴素,2014-10-01,0,0.0
大洋洲,季节朴素,2014-11-01,1,0.0
大洋洲,季节朴素,2014-12-01,2,0.0
大洋洲,季节朴素,2015-01-01,1,0.0
大洋洲,季节朴素,2015-02-01,0,2.0
大洋洲,季节朴素,2015-03-01,2,0.0
大洋洲,季节朴素,2015-04-01,3,0.0
大洋洲,季节朴素,2015-05-01,1,2.0
大洋洲,季节朴素,2015-06-01,0,0.0
大洋洲,季节朴素,2015-07-01,1,0.0
大洋洲,季节朴素,2015-08-01,0,1.0
大洋洲,季节朴素,2015-09-01,0,1.0
大洋洲,季节朴素,2015-10-01,2,0.0
大洋洲,季节朴素,2015-11-01,2,1.0
大洋洲,季节朴素,2015-12-01,2,2.0
大洋洲,季节朴素,2016-01-01,0,1.0
大洋洲,季节朴素,2016-02-01,1,0.0
大洋洲,季节朴素,2016-03-01,0,2.0
大洋洲,季节朴素,2016-04-01,1,3.0
大洋洲,季节朴素,2016-05-01,2,1.0
大洋洲,季节朴素,2016-06-01,1,0.0
大洋洲,季节朴素,2016-07-01,1,1.0
大洋洲,季节朴素,2016-08-01,0,0.0
大洋洲,季节朴素,2016-09-01,2,0.0
大洋洲,季节朴素,2016-10-01,0,2.0
大洋洲,季节朴素,2016-11-01,1,2.0
大洋洲,季节朴素,2016-12-01,1,2.0
大洋洲,近12月均值,2012-01-01,0,0.0
大洋洲,近12月均值,2012-02-01,0,0.0
大洋洲,近12月均值,2012-03-01,0,0.0
大洋洲,近12月均值,2012-04-01,0,0.0
大洋洲,近12月均值,2012-05-01,0,0.0
大洋洲,近12月均值,2012-06-01,0,0.0
大洋洲,近12月均值,2012-07-01,0,0.0
大洋洲,近12月均值,2012-08-01,0,0.0
大洋洲,近12月均值,2012-09-01,0,0.0
大洋洲,近12月均值,2012-10-01,0,0.0
大洋洲,近12月均值,2012-11-01,0,0.0
大洋洲,近12月均值,2012-12-01,0,0.0
大洋洲,近12月均值,2013-01-01,0,0.0
大洋洲,近12月均值,2013-02-01,0,0.0
大洋洲,近12月均值,2013-03-01,0,0.0
大洋洲,近12月均值,2013-04-01,0,0.0
大洋洲,近12月均值,2013-05-01,0,0.0
大洋洲,近12月均值,2013-06-01,0,0.0
大洋洲,近12月均值,2013-07-01,0,0.0
大洋洲,近12月均值,2013-08-01,0,0.0
大洋洲,近12月均值,2013-09-01,1,0.0
大洋洲,近12月均值,2013-10-01,0,0.0
大洋洲,近12月均值,2013-11-01,0,0.0
大洋洲,近12月均值,2013-12-01,0,0.0
大洋洲,近12月均值,2014-01-01,0,0.08333333333333333
大洋洲,近12月均值,2014-02-01,2,0.08333333333333333
大洋洲,近12月均值,2014-03-01,0,0.08333333333333333
大洋洲,近12月均值,2014-04-01,0,0.08333333333333333
大洋洲,近12月均值,2014-05-01,2,0.08333333333333333
大洋洲,近12月均值,2014-06-01,0,0.08333333333333333
大洋洲,近12月均值,2014-07-01,0,0.08333333333333333
大洋洲,近12月均值,2014-08-01,1,0.08333333333333333
大洋洲,近12月均值,2014-09-01,1,0.08333333333333333
大洋洲,近12月均值,2014-10-01,0,0.08333333333333333
大洋洲,近12月均值,2014-11-01,1,0.08333333333333333
大洋洲,近12月均值,2014-12-01,2,0.08333333333333333
大洋洲,近12月均值,2015-01-01,1,0.75
大洋洲,近12月均值,2015-02-01,0,0.75
大洋洲,近12月均值,2015-03-01,2,0.75
大洋洲,近12月均值,2015-04-01,3,0.75
大洋洲,近12月均值,2015-05-01,1,0.75
大洋洲,近12月均值,2015-06-01,0,0.75
大洋洲,近12月均值,2015-07-01,1,0.75
大洋洲,近12月均值,2015-08-01,0,0.75
大洋洲,近12月均值,2015-09-01,0,0.75
大洋洲,近12月均值,2015-10-01,2,0.75
大洋洲,近12月均值,2015-11-01,2,0.75
大洋洲,近12月均值,2015-12-01,2,0.75
大洋洲,近12月均值,2016-01-01,0,1.1666666666666667
大洋洲,近12月均值,2016-02-01,1,1.1666666666666667
大洋洲,近12月均值,2016-03-01,0,1.1666666666666667
大洋洲,近12月均值,2016-04-01,1,1.1666666666666667
大洋洲,近12月均值,2016-05-01,2,1.1666666666666667
大洋洲,近12月均值,2016-06-01,1,1.1666666666666667
大洋洲,近12月均值,2016-07-01,1,1.1666666666666667
大洋洲,近12月均值,2016-08-01,0,1.1666666666666667
大洋洲,近12月均值,2016-09-01,2,1.1666666666666667
大洋洲,近12月均值,2016-10-01,0,1.1666666666666667
大洋洲,近12月均值,2016-11-01,1,1.1666666666666667
大洋洲,近12月均值,2016-12-01,1,1.1666666666666667
大洋洲,阻尼季节ETS,2012-01-01,0,0.0
大洋洲,阻尼季节ETS,2012-02-01,0,0.06237378079650324
大洋洲,阻尼季节ETS,2012-03-01,0,0.0
大洋洲,阻尼季节ETS,2012-04-01,0,0.24707026530667156
大洋洲,阻尼季节ETS,2012-05-01,0,0.0
大洋洲,阻尼季节ETS,2012-06-01,0,0.43956233657221666
大洋洲,阻尼季节ETS,2012-07-01,0,0.0
大洋洲,阻尼季节ETS,2012-08-01,0,0.03758842046826364
大洋洲,阻尼季节ETS,2012-09-01,0,0.0
大洋洲,阻尼季节ETS,2012-10-01,0,0.039476820090024276
大洋洲,阻尼季节ETS,2012-11-01,0,0.041523839744914984
大洋洲,阻尼季节ETS,2012-12-01,0,0.24412668031975757
大洋洲,阻尼季节ETS,2013-01-01,0,0.0
大洋洲,阻尼季节ETS,2013-02-01,0,0.0
大洋洲,阻尼季节ETS,2013-03-01,0,0.0
大洋洲,阻尼季节ETS,2013-04-01,0,0.13298818623613873
大洋洲,阻尼季节ETS,2013-05-01,0,0.0
大洋洲,阻尼季节ETS,2013-06-01,0,0.35977670740355594
大洋洲,阻尼季节ETS,2013-07-01,0,0.0
大洋洲,阻尼季节ETS,2013-08-01,0,0.0
大洋洲,阻尼季节ETS,2013-09-01,1,0.0
大洋洲,阻尼季节ETS,2013-10-01,0,0.005283251021681146
大洋洲,阻尼季节ETS,2013-11-01,0,0.0
大洋洲,阻尼季节ETS,2013-12-01,0,0.22478330719347558
大洋洲,阻尼季节ETS,2014-01-01,0,0.0
大洋洲,阻尼季节ETS,2014-02-01,2,0.17534103624234307
大洋洲,阻尼季节ETS,2014-03-01,0,0.0
大洋洲,阻尼季节ETS,2014-04-01,0,0.0
大洋洲,阻尼季节ETS,2014-05-01,2,0.0
大洋洲,阻尼季节ETS,2014-06-01,0,0.0
大洋洲,阻尼季节ETS,2014-07-01,0,0.0
大洋洲,阻尼季节ETS,2014-08-01,1,0.0
大洋洲,阻尼季节ETS,2014-09-01,1,0.18214600748590296
大洋洲,阻尼季节ETS,2014-10-01,0,0.1829562629005656
大洋洲,阻尼季节ETS,2014-11-01,1,0.0
大洋洲,阻尼季节ETS,2014-12-01,2,0.0
大洋洲,阻尼季节ETS,2015-01-01,1,0.9010790976518052
大洋洲,阻尼季节ETS,2015-02-01,0,1.557165612427251
大洋洲,阻尼季节ETS,2015-03-01,2,1.0115171294241674
大洋洲,阻尼季节ETS,2015-04-01,3,1.0642241980861245
大洋洲,阻尼季节ETS,2015-05-01,1,1.5152493317578988
大洋洲,阻尼季节ETS,2015-06-01,0,1.1646675169152316
大洋洲,阻尼季节ETS,2015-07-01,1,1.2124719920146179
大洋洲,阻尼季节ETS,2015-08-01,0,1.4586510109299138
大洋洲,阻尼季节ETS,2015-09-01,0,1.7032166712286378
大洋洲,阻尼季节ETS,2015-10-01,2,1.3461742139704094
大洋洲,阻尼季节ETS,2015-11-01,2,1.5874657825492855
大洋洲,阻尼季节ETS,2015-12-01,2,1.8272471137433293
大洋洲,阻尼季节ETS,2016-01-01,0,1.3770813477841835
大洋洲,阻尼季节ETS,2016-02-01,1,1.6035511431936496
大洋洲,阻尼季节ETS,2016-03-01,0,1.6290339240368399
大洋洲,阻尼季节ETS,2016-04-01,1,1.853402213314471
大洋洲,阻尼季节ETS,2016-05-01,2,1.8766256497651632
大洋洲,阻尼季节ETS,2016-06-01,1,1.298733639860194
大洋洲,阻尼季节ETS,2016-07-01,1,1.519767891397028
大洋洲,阻尼季节ETS,2016-08-01,0,1.5397459073995379
大洋洲,阻尼季节ETS,2016-09-01,2,1.7586657482338262
大洋洲,阻尼季节ETS,2016-10-01,0,1.7765284157321244
大洋洲,阻尼季节ETS,2016-11-01,1,1.9933315551526398
大洋洲,阻尼季节ETS,2016-12-01,1,2.208983416169702
大洋洲,低阶SARIMA,2012-01-01,0,0.0
大洋洲,低阶SARIMA,2012-02-01,0,0.0
大洋洲,低阶SARIMA,2012-03-01,0,0.0
大洋洲,低阶SARIMA,2012-04-01,0,0.15464327953324267
大洋洲,低阶SARIMA,2012-05-01,0,0.0
大洋洲,低阶SARIMA,2012-06-01,0,0.3546389366217194
大洋洲,低阶SARIMA,2012-07-01,0,0.0
大洋洲,低阶SARIMA,2012-08-01,0,0.0
大洋洲,低阶SARIMA,2012-09-01,0,0.0
大洋洲,低阶SARIMA,2012-10-01,0,0.0
大洋洲,低阶SARIMA,2012-11-01,0,0.0
大洋洲,低阶SARIMA,2012-12-01,0,0.15464326477673565
大洋洲,低阶SARIMA,2013-01-01,0,0.0
大洋洲,低阶SARIMA,2013-02-01,0,0.0
大洋洲,低阶SARIMA,2013-03-01,0,0.0
大洋洲,低阶SARIMA,2013-04-01,0,0.0
大洋洲,低阶SARIMA,2013-05-01,0,0.0
大洋洲,低阶SARIMA,2013-06-01,0,0.0
大洋洲,低阶SARIMA,2013-07-01,0,0.0
大洋洲,低阶SARIMA,2013-08-01,0,0.0
大洋洲,低阶SARIMA,2013-09-01,1,0.0
大洋洲,低阶SARIMA,2013-10-01,0,0.0
大洋洲,低阶SARIMA,2013-11-01,0,0.0
大洋洲,低阶SARIMA,2013-12-01,0,0.0
大洋洲,低阶SARIMA,2014-01-01,0,0.042247042131896395
大洋洲,低阶SARIMA,2014-02-01,2,0.11120515281714025
大洋洲,低阶SARIMA,2014-03-01,0,0.0422470421254208
大洋洲,低阶SARIMA,2014-04-01,0,0.042247041752485164
大洋洲,低阶SARIMA,2014-05-01,2,0.042247041750740864
大洋洲,低阶SARIMA,2014-06-01,0,0.042247041752204194
大洋洲,低阶SARIMA,2014-07-01,0,0.04224704174974896
大洋洲,低阶SARIMA,2014-08-01,1,0.0422470418194755
大洋洲,低阶SARIMA,2014-09-01,1,0.5479425941739122
大洋洲,低阶SARIMA,2014-10-01,0,0.08781966866204793
大洋洲,低阶SARIMA,2014-11-01,1,0.04224704249795664
大洋洲,低阶SARIMA,2014-12-01,2,0.04224704174090036
大洋洲,低阶SARIMA,2015-01-01,1,0.7103564685124062
大洋洲,低阶SARIMA,2015-02-01,0,2.393432566912284
大洋洲,低阶SARIMA,2015-03-01,2,0.7103564685101273
大洋洲,低阶SARIMA,2015-04-01,3,0.7103564684909341
大洋洲,低阶SARIMA,2015-05-01,1,2.3928131194022217
大洋洲,低阶SARIMA,2015-06-01,0,0.710356468490928
大洋洲,低阶SARIMA,2015-07-01,1,0.7103564684909187
大洋洲,低阶SARIMA,2015-08-01,0,1.5515847939466392
大洋洲,低阶SARIMA,2015-09-01,0,1.6851484075683933
大洋洲,低阶SARIMA,2015-10-01,2,0.7103564684909963
大洋洲,低阶SARIMA,2015-11-01,2,1.5515847939465721
大洋洲,低阶SARIMA,2015-12-01,2,2.392813119396961
大洋洲,低阶SARIMA,2016-01-01,0,1.2568682852523578
大洋洲,低阶SARIMA,2016-02-01,1,1.4553916907324642
大洋洲,低阶SARIMA,2016-03-01,0,1.4612528195068542
大洋洲,低阶SARIMA,2016-04-01,1,1.6656373454599835
大洋洲,低阶SARIMA,2016-05-01,2,1.6597762166881684
大洋洲,低阶SARIMA,2016-06-01,1,1.0524837520935557
大洋洲,低阶SARIMA,2016-07-01,1,1.2568682313979942
大洋洲,低阶SARIMA,2016-08-01,0,1.2539377138240204
